frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
243,0.5485720634460449,0.12299980223178864,-0.03858562186360359,0.9997506141662598,0.5426605939865112,0.10664533078670502,-0.020201044157147408,0.9996126294136047,0.5417752265930176,0.10643595457077026,-0.02021682821214199,0.9994817972183228,0.5406196117401123,0.10625812411308289,-0.020246485248208046,0.9996242523193359,0.5413132905960083,0.10703399777412415,-0.05221915990114212,0.9997575879096985,0.5397628545761108,0.10707215964794159,-0.052259959280490875,0.9997553825378418,0.5380698442459106,0.10714124888181686,-0.05234436318278313,0.9998229146003723,0.5300999283790588,0.11345920711755753,0.061665941029787064,0.9990397095680237,0.5282105803489685,0.11494126915931702,-0.08520511537790298,0.9998660683631897,0.5456286668777466,0.13742749392986298,-0.004369845613837242,0.9989385604858398,0.544120192527771,0.13699796795845032,-0.04630928114056587,0.9996093511581421,0.5142478942871094,0.20415791869163513,0.18463291227817535,0.9988430738449097,0.5093531608581543,0.1863323450088501,-0.16593490540981293,0.9999558925628662,0.4865139424800873,0.3087058663368225,0.24085836112499237,0.10580235719680786,0.46901050209999084,0.29304417967796326,-0.2511940896511078,0.9794907569885254,0.5191417932510376,0.3789021670818329,0.19556072354316711,0.06019240990281105,0.5279163718223572,0.3683936595916748,-0.275352418422699,0.9191852807998657,0.5324181318283081,0.3869400918483734,0.20011131465435028,0.07190483063459396,0.5428000688552856,0.38344526290893555,-0.30053916573524475,0.8875695466995239,0.5349982976913452,0.38521474599838257,0.17549757659435272,0.07424663752317429,0.548308789730072,0.3726971447467804,-0.2768127918243408,0.8793859481811523,0.533889889717102,0.3766429126262665,0.182798832654953,0.07627275586128235,0.5441758036613464,0.36926528811454773,-0.26294633746147156,0.8300096392631531,0.4875275492668152,0.44078153371810913,0.10971023142337799,0.9987552762031555,0.500796377658844,0.43491044640541077,-0.10966062545776367,0.9989017248153687,0.5000718832015991,0.608525812625885,0.10985247045755386,0.8206393122673035,0.5211507081985474,0.5933756232261658,-0.09139420092105865,0.9765002131462097,0.45877885818481445,0.7681806087493896,0.12451277673244476,0.9289944171905518,0.4307233691215515,0.6011896729469299,-0.00555765675380826,0.9820848107337952,0.44021931290626526,0.8026085495948792,0.12197272479534149,0.9240972399711609,0.4148954749107361,0.5988181829452515,0.0016281841089949012,0.9621596932411194,0.5020118951797485,0.810014009475708,0.08435845375061035,0.9107307195663452,0.42370089888572693,0.6772112846374512,-0.02222897671163082,0.9752895832061768
244,0.5487721562385559,0.12291361391544342,-0.034326985478401184,0.9997610449790955,0.542976975440979,0.10610011219978333,-0.01687454804778099,0.9996305108070374,0.5421231985092163,0.10591830313205719,-0.01688537374138832,0.9995035529136658,0.5409936904907227,0.1057695597410202,-0.016907259821891785,0.999640166759491,0.5414983034133911,0.10634158551692963,-0.04851602017879486,0.9997701048851013,0.539898693561554,0.10631989687681198,-0.0485592857003212,0.9997677206993103,0.5381631255149841,0.10634878277778625,-0.048648715019226074,0.9998319745063782,0.5304004549980164,0.11279039084911346,0.06283929944038391,0.9990832805633545,0.5281801819801331,0.11389940977096558,-0.08257360756397247,0.9998742938041687,0.5457897782325745,0.13742637634277344,-0.000958815508056432,0.9989659786224365,0.544242262840271,0.1369020640850067,-0.04234602302312851,0.9996262788772583,0.5168949961662292,0.2070487141609192,0.1844523847103119,0.9989088773727417,0.5074180364608765,0.18476472795009613,-0.16061130166053772,0.9999569654464722,0.49130216240882874,0.30772751569747925,0.24552901089191437,0.09845400601625443,0.46187925338745117,0.29180583357810974,-0.2539253830909729,0.9802795648574829,0.5263347625732422,0.36966243386268616,0.2031325399875641,0.06295815110206604,0.518942654132843,0.3605332374572754,-0.29103320837020874,0.9203895926475525,0.5409074425697327,0.3795654773712158,0.20612554252147675,0.07697062939405441,0.5318232774734497,0.37620896100997925,-0.31841760873794556,0.8873966336250305,0.5474686622619629,0.37311241030693054,0.18170055747032166,0.07950659096240997,0.5388479232788086,0.36517030000686646,-0.29356950521469116,0.8787396550178528,0.5437015891075134,0.3669736683368683,0.190322607755661,0.08075933903455734,0.5347414612770081,0.3614129424095154,-0.27835774421691895,0.8283435702323914,0.48728471994400024,0.4404761791229248,0.10854502022266388,0.9988400936126709,0.4982735216617584,0.43354564905166626,-0.1085391417145729,0.9989382028579712,0.49702730774879456,0.609282910823822,0.10330095142126083,0.8179754614830017,0.5269576907157898,0.5870510339736938,-0.10556604713201523,0.9768322706222534,0.4492623805999756,0.7756642699241638,0.11880699545145035,0.9271403551101685,0.43447643518447876,0.6208454370498657,-0.04405032470822334,0.9816898703575134,0.43623489141464233,0.805242657661438,0.11498228460550308,0.9194254875183105,0.4155302941799164,0.6173217296600342,-0.04010681435465813,0.9592773914337158,0.4828084111213684,0.8105093836784363,0.0705053061246872,0.9110342264175415,0.4433836340904236,0.6862480044364929,-0.08378046005964279,0.9755136966705322
245,0.5491713285446167,0.12249261140823364,-0.057961273938417435,0.9997745156288147,0.5432044863700867,0.10599281638860703,-0.03723035752773285,0.9996542930603027,0.5424107909202576,0.10557239502668381,-0.0372314415872097,0.9995304346084595,0.5413586497306824,0.10524343699216843,-0.03726014494895935,0.9996594190597534,0.5415716767311096,0.10625904053449631,-0.06778713315725327,0.9997875094413757,0.5399377346038818,0.10603468120098114,-0.06782945990562439,0.9997844696044922,0.5381698608398438,0.10589301586151123,-0.06792528182268143,0.9998443126678467,0.5309609174728394,0.11185018718242645,0.057113420218229294,0.9991391897201538,0.5281598567962646,0.11293276399374008,-0.0826052576303482,0.9998844861984253,0.5464231371879578,0.13650622963905334,-0.019669974222779274,0.999010443687439,0.5446961522102356,0.13603152334690094,-0.059426866471767426,0.9996491074562073,0.5162457823753357,0.20533637702465057,0.18484953045845032,0.9989607930183411,0.5068270564079285,0.1834566742181778,-0.15495309233665466,0.9999574422836304,0.49884334206581116,0.3064020574092865,0.25397026538848877,0.09224043041467667,0.4567175507545471,0.2823050916194916,-0.24323542416095734,0.9812037348747253,0.5342609882354736,0.3557523190975189,0.2256830483675003,0.06583652645349503,0.5148383975028992,0.3546602725982666,-0.27372223138809204,0.9216275215148926,0.5434632897377014,0.3681115508079529,0.22955267131328583,0.08126041293144226,0.527434766292572,0.37072521448135376,-0.2970257103443146,0.8866746425628662,0.5503353476524353,0.3560407757759094,0.2054324448108673,0.08398967236280441,0.534335732460022,0.3590240478515625,-0.2760086953639984,0.8776907920837402,0.5465425252914429,0.35277244448661804,0.2132459431886673,0.0846208930015564,0.5304087996482849,0.3549400866031647,-0.26215559244155884,0.827160120010376,0.4857487082481384,0.43972697854042053,0.10788767039775848,0.9989024996757507,0.49809375405311584,0.43135911226272583,-0.10791100561618805,0.9989509582519531,0.4963955879211426,0.6166665554046631,0.10377804934978485,0.8068727254867554,0.546202540397644,0.5568733811378479,-0.1031746044754982,0.9752126336097717,0.44709354639053345,0.7649354934692383,0.12590919435024261,0.9166515469551086,0.4506405293941498,0.6313719153404236,-0.022943943738937378,0.9776602387428284,0.4292640686035156,0.7945126295089722,0.12287454307079315,0.9074956774711609,0.4273136258125305,0.6317019462585449,-0.015701014548540115,0.9527716040611267,0.48033174872398376,0.8059620261192322,0.07520006597042084,0.9016183614730835,0.45597124099731445,0.700054943561554,-0.04178617149591446,0.9724677205085754
246,0.5491880178451538,0.11570771783590317,-0.05218082666397095,0.9997900128364563,0.5431666374206543,0.09950108826160431,-0.032843705266714096,0.9996803998947144,0.5423804521560669,0.09955288469791412,-0.0328335240483284,0.9995632767677307,0.5413625240325928,0.0997328981757164,-0.03284092992544174,0.9996820688247681,0.54155033826828,0.09933815896511078,-0.06188491731882095,0.9998050332069397,0.5399139523506165,0.09923357516527176,-0.061910372227430344,0.9998016953468323,0.5381042957305908,0.09920760244131088,-0.06199948862195015,0.9998569488525391,0.5312089323997498,0.10813547670841217,0.0564291886985302,0.9992057681083679,0.5278855562210083,0.10768049955368042,-0.07809249311685562,0.9998944401741028,0.5464909672737122,0.13277356326580048,-0.01622314751148224,0.9990734457969666,0.5447095632553101,0.13181611895561218,-0.05399083346128464,0.999674916267395,0.517440915107727,0.2049282044172287,0.1785276234149933,0.9989992380142212,0.5048921704292297,0.1753232479095459,-0.14496417343616486,0.9999597072601318,0.4966275095939636,0.30625706911087036,0.24288876354694366,0.08530701696872711,0.45233336091041565,0.2705930173397064,-0.23046454787254333,0.9819730520248413,0.5340583324432373,0.3453981280326843,0.1959780901670456,0.06487039476633072,0.5108485817909241,0.35382187366485596,-0.24963879585266113,0.9226850271224976,0.5435060858726501,0.3569672107696533,0.19671516120433807,0.08147642016410828,0.524043083190918,0.3666808605194092,-0.2704523205757141,0.8861719369888306,0.5508964657783508,0.3360998034477234,0.17414942383766174,0.08412668853998184,0.5306505560874939,0.35540950298309326,-0.2504890561103821,0.8770138621330261,0.548302948474884,0.3327554166316986,0.1837347000837326,0.08451284468173981,0.5268016457557678,0.3545064628124237,-0.2384651154279709,0.8271704912185669,0.48373404145240784,0.438339501619339,0.1058885008096695,0.9989834427833557,0.4979197382926941,0.43079859018325806,-0.10602079331874847,0.9990171194076538,0.47107306122779846,0.613941490650177,0.10045494139194489,0.8147732019424438,0.5580824613571167,0.5497321486473083,-0.08680113404989243,0.9758296608924866,0.4267466962337494,0.7574387192726135,0.11850517988204956,0.9178984761238098,0.4806516766548157,0.6508368849754333,0.003958313260227442,0.9768878817558289,0.40335512161254883,0.7856298685073853,0.11563576757907867,0.9094870090484619,0.45642250776290894,0.6578420400619507,0.012663351371884346,0.9512301683425903,0.46652135252952576,0.8072404861450195,0.0728902816772461,0.898952305316925,0.48667097091674805,0.7072682976722717,0.0033480070997029543,0.9703238606452942
247,0.5491754412651062,0.11064703017473221,-0.1208111047744751,0.999810516834259,0.543178915977478,0.09297558665275574,-0.09916720539331436,0.999711811542511,0.5424372553825378,0.09302367269992828,-0.09911967813968658,0.9996059536933899,0.5414901375770569,0.09318695962429047,-0.0991021916270256,0.9997130036354065,0.5415264368057251,0.0925881564617157,-0.12528201937675476,0.9998242855072021,0.5399049520492554,0.09235385060310364,-0.1252770870923996,0.9998211860656738,0.5380618572235107,0.0921926498413086,-0.12532487511634827,0.999871015548706,0.53148353099823,0.10092087835073471,0.009245896711945534,0.9992836713790894,0.527452826499939,0.09995144605636597,-0.11045066267251968,0.9999048709869385,0.5464752316474915,0.12831924855709076,-0.07787684351205826,0.9991639852523804,0.544594407081604,0.12715333700180054,-0.11218833923339844,0.9997069835662842,0.5205637812614441,0.20301644504070282,0.144804447889328,0.9990877509117126,0.5004545450210571,0.17068269848823547,-0.1576327532529831,0.9999629259109497,0.5041372776031494,0.3078703284263611,0.23092222213745117,0.0902741476893425,0.4461829662322998,0.26083385944366455,-0.24068787693977356,0.9835062623023987,0.5561597943305969,0.29455116391181946,0.19909651577472687,0.10917837172746658,0.5057901740074158,0.3342784345149994,-0.2641625702381134,0.9286248087882996,0.5679927468299866,0.2927849590778351,0.20154929161071777,0.1274872124195099,0.5194803476333618,0.35199087858200073,-0.28898829221725464,0.8934908509254456,0.5692433714866638,0.28440338373184204,0.17912402749061584,0.13080498576164246,0.524701714515686,0.3396383821964264,-0.2597619593143463,0.8849734663963318,0.5649799108505249,0.28518858551979065,0.1878594160079956,0.12791015207767487,0.521882176399231,0.3324706256389618,-0.25064200162887573,0.8383052349090576,0.48412808775901794,0.43556445837020874,0.10497212409973145,0.9990651607513428,0.49512267112731934,0.43077340722084045,-0.10512789338827133,0.9990888833999634,0.4581083357334137,0.6052672266960144,0.10246942192316055,0.8283094167709351,0.5574944019317627,0.5541719794273376,-0.09527826309204102,0.9776076674461365,0.40490975975990295,0.7512407302856445,0.1315833330154419,0.9231228232383728,0.48046284914016724,0.6648002862930298,0.004178040660917759,0.9778909087181091,0.38405680656433105,0.7800406813621521,0.13057675957679749,0.9153319597244263,0.45821261405944824,0.6863706111907959,0.015095358714461327,0.952987790107727,0.43982750177383423,0.809359073638916,0.09137649089097977,0.902885377407074,0.49557462334632874,0.7469448447227478,0.005532790906727314,0.9709019064903259
248,0.5491565465927124,0.10300079733133316,-0.15147235989570618,0.9998292326927185,0.5431925654411316,0.08587280660867691,-0.1292884200811386,0.9997403025627136,0.542472243309021,0.08591142296791077,-0.12922364473342896,0.9996447563171387,0.5415635704994202,0.08597006648778915,-0.1291951835155487,0.9997411966323853,0.5415118336677551,0.0853063315153122,-0.15627656877040863,0.9998417496681213,0.5398836731910706,0.08493000268936157,-0.15626530349254608,0.9998388886451721,0.5380526781082153,0.08463244885206223,-0.15631169080734253,0.9998838305473328,0.5317522287368774,0.09300427883863449,-0.0162260252982378,0.9993541836738586,0.5271280407905579,0.09208498895168304,-0.13970470428466797,0.999914288520813,0.5464481711387634,0.12088333815336227,-0.10693994909524918,0.9992464780807495,0.5445336103439331,0.12023606896400452,-0.14250533282756805,0.9997360706329346,0.5219293832778931,0.19719943404197693,0.12705925107002258,0.9991621375083923,0.4977419376373291,0.1647125482559204,-0.18212494254112244,0.9999657869338989,0.5059999227523804,0.3072587549686432,0.24006657302379608,0.09822715818881989,0.4413885176181793,0.24723605811595917,-0.27723053097724915,0.9849250912666321,0.5609287023544312,0.2754206359386444,0.2141960859298706,0.1534281075000763,0.5003460645675659,0.32037216424942017,-0.31502586603164673,0.9344611167907715,0.5710740685462952,0.2702581286430359,0.22103993594646454,0.17084258794784546,0.5149723887443542,0.34038156270980835,-0.33997395634651184,0.9009737968444824,0.5723093748092651,0.26409056782722473,0.19897128641605377,0.17508170008659363,0.5194622278213501,0.3269854784011841,-0.32580938935279846,0.8930366039276123,0.5671537518501282,0.26671987771987915,0.20597434043884277,0.16942568123340607,0.5171881914138794,0.3174493610858917,-0.3066474497318268,0.8492305874824524,0.4864017367362976,0.43191736936569214,0.10403478145599365,0.9991219639778137,0.49275583028793335,0.4302544593811035,-0.10418454557657242,0.9991403222084045,0.44983649253845215,0.5937833786010742,0.10035808384418488,0.8359985947608948,0.5549417734146118,0.5559260249137878,-0.09302644431591034,0.9786268472671509,0.39004695415496826,0.7459012269973755,0.13972097635269165,0.9274624586105347,0.48729705810546875,0.685433030128479,0.0011543986620381474,0.9791250824928284,0.36960744857788086,0.7677170634269714,0.14025935530662537,0.9199694395065308,0.46717509627342224,0.7073860764503479,0.009667841717600822,0.9546343684196472,0.42248278856277466,0.8096548914909363,0.08996672928333282,0.908737301826477,0.5137876868247986,0.7626901268959045,-0.013154109939932823,0.9725103974342346
249,0.5492838025093079,0.09848292917013168,-0.13337655365467072,0.9998462796211243,0.5436306595802307,0.08133341372013092,-0.112615205347538,0.9997661709785461,0.5429462194442749,0.08127956092357635,-0.11255018413066864,0.9996801614761353,0.5420724749565125,0.08120286464691162,-0.11251841485500336,0.9997669458389282,0.5418269634246826,0.08066254109144211,-0.14000526070594788,0.9998575448989868,0.5401358008384705,0.08015003800392151,-0.13999274373054504,0.9998549818992615,0.5382670164108276,0.07973520457744598,-0.14002226293087006,0.9998953938484192,0.5321572422981262,0.0873473733663559,-0.005761804524809122,0.9994185566902161,0.5271300673484802,0.08664766699075699,-0.13241399824619293,0.9999228119850159,0.5464296340942383,0.1164274513721466,-0.09105947613716125,0.9993215799331665,0.5445157885551453,0.11575281620025635,-0.12750408053398132,0.9997623562812805,0.5225203633308411,0.19252926111221313,0.13057878613471985,0.9992424845695496,0.49727821350097656,0.15760420262813568,-0.1742025762796402,0.9999687075614929,0.5115445852279663,0.2981928586959839,0.2447429895401001,0.12741787731647491,0.43972063064575195,0.23633511364459991,-0.27490004897117615,0.9861913919448853,0.5623074769973755,0.2689856290817261,0.23303131759166718,0.22317923605442047,0.49305304884910583,0.30832234025001526,-0.3067249059677124,0.9402117729187012,0.572745680809021,0.2599775195121765,0.24013391137123108,0.2367352843284607,0.507603108882904,0.3260820508003235,-0.3308151066303253,0.908930242061615,0.5733413696289062,0.2519276440143585,0.22053174674510956,0.2413327842950821,0.5128878951072693,0.3125005066394806,-0.3181931674480438,0.9016857147216797,0.5688403844833374,0.2548145353794098,0.22641804814338684,0.23298121988773346,0.5108978152275085,0.30517685413360596,-0.2989051640033722,0.8612254858016968,0.4863768219947815,0.4254969656467438,0.10039124637842178,0.9991783499717712,0.4929785132408142,0.4249413013458252,-0.10054542124271393,0.9991911053657532,0.4385555684566498,0.5829214453697205,0.07767139375209808,0.8397747874259949,0.5595210790634155,0.5470792055130005,-0.09405481070280075,0.9788316488265991,0.3817499577999115,0.7411609292030334,0.0841120257973671,0.9274789094924927,0.5022688508033752,0.7032415866851807,-0.02921346388757229,0.9797058701515198,0.36109355092048645,0.7600699663162231,0.08103907853364944,0.9223681092262268,0.48250359296798706,0.7266139388084412,-0.023482952266931534,0.956518828868866,0.40082186460494995,0.8062991499900818,0.032063137739896774,0.9065064191818237,0.5352526307106018,0.7811680436134338,-0.05383264273405075,0.9725649952888489
250,0.5494043827056885,0.09229090064764023,-0.11451230198144913,0.9998615384101868,0.5437766313552856,0.07538744807243347,-0.09448139369487762,0.9997894167900085,0.5430755019187927,0.07535924762487411,-0.09441803395748138,0.9997118711471558,0.5421913862228394,0.07538608461618423,-0.09438899159431458,0.9997900724411011,0.5419906377792358,0.0747932717204094,-0.1229863166809082,0.9998717308044434,0.5402933955192566,0.07439269125461578,-0.12297841161489487,0.9998694062232971,0.5384469032287598,0.07416438311338425,-0.12302376329898834,0.9999058246612549,0.5322262644767761,0.08205700665712357,0.007092923857271671,0.9994763135910034,0.5271545052528381,0.08135160803794861,-0.12391708791255951,0.9999305009841919,0.5464244484901428,0.11011093109846115,-0.07415664941072464,0.9993889927864075,0.5445074439048767,0.1093292161822319,-0.1118793860077858,0.9997860193252563,0.5225832462310791,0.1864723563194275,0.13942334055900574,0.9993082284927368,0.4970002770423889,0.15303479135036469,-0.1710260510444641,0.9999710917472839,0.5091570615768433,0.2949809730052948,0.24924592673778534,0.14711026847362518,0.4384966790676117,0.2277592271566391,-0.2770910859107971,0.9871969819068909,0.5598710775375366,0.260707288980484,0.26154834032058716,0.2733817398548126,0.490225613117218,0.30188584327697754,-0.3350358307361603,0.9446254372596741,0.5691084265708923,0.2507219910621643,0.2704527974128723,0.28288713097572327,0.5039260983467102,0.3203527331352234,-0.3616081476211548,0.914389967918396,0.5699880719184875,0.2431856095790863,0.25216132402420044,0.2880265414714813,0.5093128681182861,0.3066426217556,-0.34878093004226685,0.9075337648391724,0.5659186840057373,0.24630427360534668,0.25382643938064575,0.2769131362438202,0.5068906545639038,0.2999739646911621,-0.32794737815856934,0.8693456649780273,0.48630133271217346,0.4211495816707611,0.1003320962190628,0.9991448521614075,0.49324727058410645,0.42148539423942566,-0.10046887397766113,0.9991958141326904,0.4364956319332123,0.5749645233154297,0.08484158664941788,0.8258836269378662,0.5610688924789429,0.5383203029632568,-0.10211384296417236,0.9768655896186829,0.3766705095767975,0.7220672369003296,0.10045720636844635,0.920240581035614,0.5225211381912231,0.7157671451568604,-0.04307909309864044,0.9788752198219299,0.3590609133243561,0.7351132035255432,0.09911122173070908,0.9176912903785706,0.5042285919189453,0.7483054399490356,-0.038068737834692,0.9558257460594177,0.38787004351615906,0.8038352727890015,0.05316568538546562,0.9002338647842407,0.5578010082244873,0.789650559425354,-0.07586295902729034,0.971339762210846
251,0.5494444370269775,0.08947888761758804,-0.12195198237895966,0.9998753666877747,0.5439254641532898,0.07197797298431396,-0.10173682868480682,0.9998103976249695,0.5432180166244507,0.07193048298358917,-0.10165244340896606,0.9997405409812927,0.5423309206962585,0.0719435065984726,-0.10161574929952621,0.9998109936714172,0.5421233177185059,0.07129207998514175,-0.13006189465522766,0.9998845458030701,0.540410041809082,0.07083489000797272,-0.13005778193473816,0.9998824000358582,0.5385619401931763,0.07055450975894928,-0.13009555637836456,0.9999152421951294,0.5323575735092163,0.078423872590065,0.002538347616791725,0.9995284676551819,0.527171790599823,0.07758045196533203,-0.12817972898483276,0.9999374151229858,0.5464044809341431,0.1074516624212265,-0.08059679716825485,0.9994499087333679,0.5444689393043518,0.10654295980930328,-0.11815385520458221,0.9998073577880859,0.5234516859054565,0.18382108211517334,0.14046542346477509,0.9993684887886047,0.4967196583747864,0.1492493599653244,-0.1704252064228058,0.9999734163284302,0.5111015439033508,0.2949235141277313,0.2558499276638031,0.16932113468647003,0.43843165040016174,0.2235794961452484,-0.28507551550865173,0.988092303276062,0.5602412819862366,0.2552283704280853,0.2803342938423157,0.3287529945373535,0.4883442521095276,0.29638734459877014,-0.36326196789741516,0.948536217212677,0.5688356757164001,0.2441449761390686,0.29166051745414734,0.3342503607273102,0.5018842816352844,0.3147331774234772,-0.3914560079574585,0.9191123247146606,0.5695658922195435,0.2349146157503128,0.27447229623794556,0.33950212597846985,0.507284939289093,0.3009410798549652,-0.3779961168766022,0.9123886823654175,0.5657976269721985,0.23813387751579285,0.27327048778533936,0.3256726562976837,0.504676878452301,0.2947271764278412,-0.3562566339969635,0.8761194348335266,0.48612523078918457,0.4172859489917755,0.10086259990930557,0.9991127848625183,0.49524107575416565,0.41986483335494995,-0.1009557694196701,0.9992241263389587,0.43478402495384216,0.5659833550453186,0.09583654254674911,0.8116781711578369,0.5605642199516296,0.5374097228050232,-0.10119600594043732,0.9760764241218567,0.3716585338115692,0.7059357166290283,0.1117870956659317,0.9162369966506958,0.543213963508606,0.7347965836524963,-0.0458233505487442,0.9792484641075134,0.34755441546440125,0.7317677736282349,0.11040201038122177,0.9157441854476929,0.5258165597915649,0.7751261591911316,-0.042654674500226974,0.9569960832595825,0.3790625333786011,0.7866076231002808,0.06716148555278778,0.8981996178627014,0.5870605707168579,0.7820379734039307,-0.08919263631105423,0.9713249802589417
252,0.549490749835968,0.0854020044207573,-0.1353406012058258,0.9998878240585327,0.5439821481704712,0.06818085163831711,-0.1136186495423317,0.9998293519020081,0.5432772040367126,0.06826043874025345,-0.11351559311151505,0.99976646900177,0.5424000024795532,0.0684378519654274,-0.1134716048836708,0.999829888343811,0.5421584248542786,0.06745283305644989,-0.1423010379076004,0.9998960494995117,0.5404375791549683,0.06710835546255112,-0.14230497181415558,0.9998941421508789,0.5385858416557312,0.06699566543102264,-0.14235366880893707,0.9999237060546875,0.5324053764343262,0.07551455497741699,-0.0014599532587453723,0.9995755553245544,0.5271626710891724,0.07469280064105988,-0.1336679756641388,0.9999436736106873,0.5463875532150269,0.10360178351402283,-0.09095247089862823,0.9995048642158508,0.5444560050964355,0.10282464325428009,-0.12903057038784027,0.9998266100883484,0.5240080952644348,0.179964080452919,0.14269106090068817,0.9994243383407593,0.4967714250087738,0.14617082476615906,-0.1737339347600937,0.9999755620956421,0.5126754641532898,0.2899148166179657,0.29143276810646057,0.17759361863136292,0.4382227957248688,0.21984049677848816,-0.30684804916381836,0.9888710975646973,0.5588156580924988,0.2511754631996155,0.34679746627807617,0.37724632024765015,0.4886305332183838,0.29385092854499817,-0.4017311632633209,0.9518593549728394,0.5675151944160461,0.2403390109539032,0.36508849263191223,0.38047972321510315,0.5020454525947571,0.311920702457428,-0.43139204382896423,0.9228593111038208,0.5683148503303528,0.23220282793045044,0.34565359354019165,0.38608506321907043,0.5073858499526978,0.2984599173069,-0.418093204498291,0.9161051511764526,0.5644373297691345,0.23492304980754852,0.34002384543418884,0.36952340602874756,0.5048019886016846,0.2925626039505005,-0.3949328064918518,0.881102979183197,0.48614150285720825,0.4153551757335663,0.10086458921432495,0.9991623163223267,0.4950968623161316,0.41691961884498596,-0.10094157606363297,0.9992809295654297,0.43494176864624023,0.5610673427581787,0.06746739149093628,0.803299605846405,0.5591155290603638,0.5386625528335571,-0.0627739429473877,0.974008321762085,0.360605925321579,0.6919508576393127,0.056492019444704056,0.9165714979171753,0.5561176538467407,0.7377759218215942,-0.008006474003195763,0.979211688041687,0.33997902274131775,0.7072270512580872,0.05228360742330551,0.9181200265884399,0.5445035696029663,0.7800591588020325,-0.00599758792668581,0.9580762386322021,0.36401867866516113,0.7673060894012451,-0.002556892577558756,0.9002732038497925,0.6020928025245667,0.7760152220726013,-0.07233510911464691,0.9706726670265198
253,0.5496573448181152,0.08325850963592529,-0.13668878376483917,0.9998990297317505,0.5441499352455139,0.06617647409439087,-0.11509128659963608,0.9998463988304138,0.5434364080429077,0.06621192395687103,-0.11497297137975693,0.999789834022522,0.5425519347190857,0.06633706390857697,-0.11492248624563217,0.999846875667572,0.5422655344009399,0.06560070067644119,-0.14306506514549255,0.9999064207077026,0.5405117273330688,0.06532914936542511,-0.14306768774986267,0.9999047517776489,0.53863525390625,0.06529684364795685,-0.14311785995960236,0.9999313354492188,0.5324545502662659,0.0737033411860466,-0.0025372146628797054,0.9996179938316345,0.527155876159668,0.07336875796318054,-0.13215498626232147,0.9999493360519409,0.5464566946029663,0.10190534591674805,-0.09196300059556961,0.9995543360710144,0.5444539189338684,0.10119397938251495,-0.1292816549539566,0.999843955039978,0.5242370367050171,0.1768590658903122,0.1421918421983719,0.9994752407073975,0.49682751297950745,0.14496159553527832,-0.17213326692581177,0.9999775290489197,0.5138857364654541,0.2795320153236389,0.31150010228157043,0.1866161823272705,0.43782520294189453,0.21781621873378754,-0.30634719133377075,0.989498496055603,0.5578122138977051,0.24577653408050537,0.3984997868537903,0.4249498248100281,0.4881286025047302,0.2919336259365082,-0.4029076099395752,0.9549915194511414,0.566224217414856,0.23606249690055847,0.422553151845932,0.42668741941452026,0.501787006855011,0.31001198291778564,-0.4310673773288727,0.9267916679382324,0.5666736960411072,0.22649583220481873,0.4037243723869324,0.4323171377182007,0.507021427154541,0.2970298230648041,-0.41886115074157715,0.9201110601425171,0.5629575252532959,0.22958478331565857,0.39349624514579773,0.41394463181495667,0.5042484402656555,0.2912984788417816,-0.39618903398513794,0.8865599036216736,0.48614501953125,0.4137943983078003,0.09857918322086334,0.9992188811302185,0.495769739151001,0.4152534604072571,-0.09863130748271942,0.9993393421173096,0.4336422085762024,0.5612539052963257,0.05858644098043442,0.8108004927635193,0.5579701662063599,0.546235978603363,-0.04389422759413719,0.9729730486869812,0.35517987608909607,0.6814698576927185,0.041381124407052994,0.9203014373779297,0.5669152736663818,0.7383627891540527,0.0125394556671381,0.979726254940033,0.32775694131851196,0.7160501480102539,0.03703806921839714,0.923313319683075,0.5597305297851562,0.7855182886123657,0.015537376515567303,0.960151731967926,0.3537241816520691,0.7463198900222778,-0.01416034996509552,0.9026355743408203,0.6119768619537354,0.775205135345459,-0.03842124715447426,0.9697829484939575
